0,1,2
Amanda Lear,/people/person/place_of_birth,Hong Kong
Hong Kong,/location/location/people_born_here,Amanda Lear
Amanda Lear,/people/person/spouse_s./people/marriage/location_of_ceremony,Las Vegas
Amanda Lear,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Southampton,/location/location/people_born_here,Garry Chalk
Garry Chalk,/people/person/profession,Actor
Garry Chalk,/people/person/place_of_birth,Southampton
Garry Chalk,/people/person/nationality,United Kingdom
Garry Chalk,/people/person/gender,Male
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Garry Chalk
Garry Chalk,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Garry Chalk,/people/person/nationality,Canada
Garry Chalk,/people/person/nationality,United States
Garry Chalk,/people/person/nationality,England
Actor,/people/profession/people_with_this_profession,Garry Chalk
Alan Parsons,/people/person/place_of_birth,London
Alan Parsons,/people/person/nationality,United Kingdom
Musician,/people/profession/people_with_this_profession,Alan Parsons
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Alan Parsons
Alan Parsons,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Alan Parsons,/people/person/gender,Male
Audio engineer,/people/profession/people_with_this_profession,Alan Parsons
Alan Parsons,/people/person/profession,Audio engineer
London,/location/location/people_born_here,Alan Parsons
Alan Parsons,/people/person/places_lived./people/place_lived/location,London
Alan Parsons,/people/person/profession,Musician
David Bowie,/people/person/profession,Artist
David Bowie,/people/person/ethnicity,Irish people in Great Britain
David Bowie,/people/person/nationality,United Kingdom
Musician,/people/profession/people_with_this_profession,David Bowie
David Bowie,/people/person/religion,Atheism
Lyricist,/people/profession/people_with_this_profession,David Bowie
David Bowie,/people/person/spouse_s./people/marriage/location_of_ceremony,Lausanne
Songwriter,/people/profession/people_with_this_profession,David Bowie
Actor,/people/profession/people_with_this_profession,David Bowie
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,David Bowie
David Bowie,/people/person/profession,Actor
David Bowie,/people/person/profession,Organist
Composer,/people/profession/people_with_this_profession,David Bowie
David Bowie,/people/person/profession,Songwriter
David Bowie,/people/person/spouse_s./people/marriage/location_of_ceremony,London
David Bowie,/people/person/nationality,England
Organist,/people/profession/people_with_this_profession,David Bowie
David Bowie,/people/person/profession,Musician
Guitarist,/people/profession/people_with_this_profession,David Bowie
Brixton,/location/location/people_born_here,David Bowie
Artist,/people/profession/people_with_this_profession,David Bowie
David Bowie,/people/person/profession,Guitarist
David Bowie,/people/person/profession,Composer
David Bowie,/people/person/religion,Buddhism
David Bowie,/people/person/spouse_s./people/marriage/type_of_union,Marriage
David Bowie,/people/person/profession,Lyricist
Irish people in Great Britain,/people/ethnicity/people,David Bowie
David Bowie,/people/person/place_of_birth,Brixton
David Bowie,/people/person/gender,Male
Edward VII,/people/person/gender,Male
Edward VII,/people/person/parents,Queen Victoria
Edward VII,/people/person/nationality,United Kingdom
Edward VII,/people/person/education./education/education/institution,Trinity College
Edward VII,/people/person/education./education/education/institution,Christ Church
Edward VII,/people/person/children,George V
Queen Victoria,/people/person/children,Edward VII
House of Saxe-Coburg and Gotha,/people/family/members,Edward VII
Edward VII,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Edward VII
George V,/people/person/parents,Edward VII
Edward VII,/people/family_member/family,House of Saxe-Coburg and Gotha
Arthur C. Clarke,/people/person/gender,Male
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Arthur C. Clarke
Arthur C. Clarke,/people/person/nationality,United Kingdom
Arthur C. Clarke,/people/deceased_person/place_of_death,Colombo
Author,/people/profession/people_with_this_profession,Arthur C. Clarke
Arthur C. Clarke,/people/person/places_lived./people/place_lived/location,United Kingdom
Arthur C. Clarke,/sports/pro_athlete/sports_played_professionally./sports/pro_sports_played/sport,Cricket
Arthur C. Clarke,/people/person/places_lived./people/place_lived/location,Sri Lanka
Arthur C. Clarke,/people/person/profession,Writer
Writer,/people/profession/people_with_this_profession,Arthur C. Clarke
Arthur C. Clarke,/people/deceased_person/place_of_burial,Colombo
Arthur C. Clarke,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Arthur C. Clarke,/people/person/education./education/education/institution,King's College London
Arthur C. Clarke,/people/person/religion,Atheism
Arthur C. Clarke,/people/person/profession,Inventor
Arthur C. Clarke,/people/person/nationality,Sri Lanka
Inventor,/people/profession/people_with_this_profession,Arthur C. Clarke
Arthur C. Clarke,/people/person/religion,Agnosticism
Colombo,/people/place_of_interment/interred_here,Arthur C. Clarke
Cricket,/sports/sport/pro_athletes./sports/pro_sports_played/athlete,Arthur C. Clarke
Arthur C. Clarke,/people/person/profession,Author
Bertrand Russell,/people/person/religion,Atheism
Bertrand Russell,/people/person/education./education/education/institution,Trinity College
Bertrand Russell,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Bertrand Russell,/people/person/nationality,United Kingdom
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Bertrand Russell
Physician,/people/profession/people_with_this_profession,Bertrand Russell
Bertrand Russell,/people/person/profession,Historian
Bertrand Russell,/people/person/employment_history./business/employment_tenure/company,"University of California, Los Angeles"
Bertrand Russell,/people/person/profession,Mathematician
Bertrand Russell,/people/person/employment_history./business/employment_tenure/company,The University of Chicago
Mathematician,/people/profession/people_with_this_profession,Bertrand Russell
Bertrand Russell,/people/person/gender,Male
Bertrand Russell,/people/person/places_lived./people/place_lived/location,Monmouthshire
Historian,/people/profession/people_with_this_profession,Bertrand Russell
Bertrand Russell,/people/person/profession,Physician
Bertrand Russell,/people/person/religion,Agnosticism
Edward Fox,/people/person/education./education/education/institution,Harrow School
Edward Fox,/people/person/nationality,United Kingdom
Edward Fox,/people/person/gender,Male
James Fox,/people/person/sibling_s./people/sibling_relationship/sibling,Edward Fox
Edward Fox,/people/person/sibling_s./people/sibling_relationship/sibling,James Fox
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Edward Fox
Edward Fox,/people/person/place_of_birth,Chelsea
Edward Fox,/people/person/profession,Actor
Chelsea,/location/location/people_born_here,Edward Fox
Actor,/people/profession/people_with_this_profession,Edward Fox
Edward Fox,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Trenton,/location/location/people_born_here,Dennis Rodman
Basketball,/sports/sport/pro_athletes./sports/pro_sports_played/athlete,Dennis Rodman
Dennis Rodman,/people/person/places_lived./people/place_lived/location,Trenton
Dennis Rodman,/people/person/nationality,United Kingdom
Dennis Rodman,/people/person/profession,Athlete
Dennis Rodman,/people/person/nationality,United States
Athlete,/people/profession/people_with_this_profession,Dennis Rodman
Dennis Rodman,/people/person/gender,Male
Dennis Rodman,/people/person/profession,Actor
Carmen Electra,/people/person/spouse_s./people/marriage/spouse,Dennis Rodman
Dennis Rodman,/sports/pro_athlete/sports_played_professionally./sports/pro_sports_played/sport,Basketball
Dennis Rodman,/people/person/spouse_s./people/marriage/spouse,Carmen Electra
Actor,/people/profession/people_with_this_profession,Dennis Rodman
Dennis Rodman,/people/person/ethnicity,African Americans
African Americans,/people/ethnicity/people,Dennis Rodman
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Dennis Rodman
Dennis Rodman,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Dennis Rodman,/sports/sports_award_winner/awards./sports/sports_award/team,Detroit Pistons
Dennis Rodman,/people/person/place_of_birth,Trenton
Screenwriter,/people/profession/people_with_this_profession,Dick Clement
Film producer,/people/profession/people_with_this_profession,Dick Clement
Dick Clement,/people/person/nationality,United Kingdom
Dick Clement,/people/person/nationality,England
Dick Clement,/people/person/profession,Screenwriter
Television producer,/people/profession/people_with_this_profession,Dick Clement
Dick Clement,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Dick Clement,/people/person/profession,Film producer
Dick Clement,/people/person/profession,Film director
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Dick Clement
Dick Clement,/people/person/gender,Male
Dick Clement,/people/person/profession,Television producer
Film director,/people/profession/people_with_this_profession,Dick Clement
Michael York,/people/person/profession,Actor
Michael York,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Michael York,/people/person/languages,English
Michael York,/people/person/nationality,United Kingdom
Michael York,/people/person/ethnicity,English people
Michael York,/people/person/profession,Author
Michael York,/people/person/gender,Male
Actor,/people/profession/people_with_this_profession,Michael York
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Michael York
English people,/people/ethnicity/people,Michael York
Michael York,/people/person/places_lived./people/place_lived/location,California
Michael York,/people/person/education./education/education/institution,University of Oxford
Author,/people/profession/people_with_this_profession,Michael York
Michael York,/people/person/nationality,United States
Phil Collinson,/people/person/places_lived./people/place_lived/location,Manchester
Phil Collinson,/people/person/profession,Screenwriter
Phil Collinson,/people/person/nationality,United Kingdom
White British,/people/ethnicity/people,Phil Collinson
Television producer,/people/profession/people_with_this_profession,Phil Collinson
Phil Collinson,/people/person/profession,Television producer
Phil Collinson,/people/person/gender,Male
Phil Collinson,/people/person/ethnicity,White British
Screenwriter,/people/profession/people_with_this_profession,Phil Collinson
